timestamp,request_date,request_start,request_end,company_symbol,ric,query,storyId,story_type,sourceCode,headline,story_error,clean_text,clean_text_sha256,cleaning_quality,cleaning_detail,original_chars,cleaned_chars,removed_trailing_lines,cleaner_version,article_story_type,usable_article
2026-06-13 23:38:10.293,2026-06-13,2026-06-13T00:00:00,2026-06-13T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260613:nNRA0vls7a:0,webnews,NS:YAHNEX,NVIDIA Tests Recurring AI Data Center Model With Australian GPU Expansion,,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-13 21:02:06.604,2026-06-13,2026-06-13T00:00:00,2026-06-13T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260613:nNRA0vl8wa:0,webnews,NS:YAHNEX,Nvidia CEO Jensen Huang Isn't Worried About the Chip Rout. The Numbers Back Him Up on NVDA Stock.,,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-13 20:25:30.000,2026-06-13,2026-06-13T00:00:00,2026-06-13T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:social:20260613:nTWT7Md0NF:1,social,NS:X,"@Convertbond: Nvidia (now a SpaceX IPO funding source) unchanged for close to 10 months during the biggest technology run since the 90s, with the pump master “Jensen” on stage nearly every day. Lmao 😂 https://t.co/2MNv25XrOh | @VictoriaViorela $NVDA cannot outperform gold and the miners is a sign of trouble $GLD $GDX
And this with the gold and gold miners correcting hard. https://t.co/XIJ58pVZyC",,"Lawrence McDonald

@Convertbond

Nvidia (now a SpaceX IPO funding source) unchanged for close to 10 months during the biggest technology run since the 90s, with the pump master “Jensen” on stage nearly every day. Lmao 😂

x.com/victoriaviorel…

Victoria

@VictoriaViorela

$NVDA

cannot outperform gold and the miners is a sign of trouble

$GLD

$GDX

And this with the gold and gold miners correcting hard.

pic.x.com/XIJ58pVZyC",9b29fb7bf8d39afffdd4e40075dfd2df612f8a64c4f5b599d19126cb1a88fa74,ok,,8339,428,0,week4_lseg_html_v1,False,False
2026-06-13 20:23:39.000,2026-06-13,2026-06-13T00:00:00,2026-06-13T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:social:20260613:nTWT1bWdSB:1,social,NS:X,"@Convertbond: Nvidia (now a SpaceX IPO funding source) unchanged for close to 10 months during the biggest technology run since the 90s, with the pump master “Jenson” on stage nearly every day. Lmao 😂 https://t.co/2MNv25XrOh | @VictoriaViorela $NVDA cannot outperform gold and the miners is a sign of trouble $GLD $GDX
And this with the gold and gold miners correcting hard. https://t.co/XIJ58pVZyC",,"Lawrence McDonald

@Convertbond

Nvidia (now a SpaceX IPO funding source) unchanged for close to 10 months during the biggest technology run since the 90s, with the pump master “Jenson” on stage nearly every day. Lmao 😂

x.com/victoriaviorel…

Victoria

@VictoriaViorela

$NVDA

cannot outperform gold and the miners is a sign of trouble

$GLD

$GDX

And this with the gold and gold miners correcting hard.

pic.x.com/XIJ58pVZyC",4d62bf31688c9d72730a94a926bf624f87ef849aae2db4ffea1c89ab00e51392,ok,,8339,428,0,week4_lseg_html_v1,False,False
2026-06-13 19:49:06.844,2026-06-13,2026-06-13T00:00:00,2026-06-13T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260613:nNRA0vkzn1:0,webnews,NS:YAHNEX,NVIDIA Corporation (NVDA) Partners with Nebius to Support AI Robotics Startup in Europe,,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-14 23:38:21.000,2026-06-14,2026-06-14T00:00:00,2026-06-14T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:social:20260614:nTWT6qYfdh:1,social,NS:X,"@aeberman12: The AI boom is no longer just a technology story—it's becoming an accounting story.

$69 billion of ""profits"" at Google, Nvidia and Amazon came from marking up private AI investments

https://t.co/A8AQNAtdEA

#AI #OpenAI #Anthropic #SpaceX #Nvidia #TechStocks #Investing",,"Art Berman

@aeberman12

The AI boom is no longer just a technology story—it's becoming an accounting story.

$69 billion of ""profits"" at Google, Nvidia and Amazon came from marking up private AI investments

mauldineconomics.com/frontlinethoug…

#AI

#OpenAI

#Anthropic

#SpaceX

#Nvidia

#TechStocks

#Investing",0a3a5df8a430050d81a0bd1c728e716eada6ed216fb492c9292110afa530252e,ok,,7012,314,0,week4_lseg_html_v1,False,False
2026-06-14 21:22:08.828,2026-06-14,2026-06-14T00:00:00,2026-06-14T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260614:nNRA0vtlad:0,newsroom,NS:NEWBIH,WEEKLY COVERAGE: ENCORD NEWS THIS PAST WEEK,,"NEWS BITES - PRIVATE COMPANIES (US)

+ ENCORD [3 Press Releases]

+ NVIDIA COSMOS REASON AND EMBED NOW NATIVELY SUPPORTED ON ENCORD PLATFORM

Encord now integrates Cosmos Reason 2 and Embed on its platform today globally.

Both run on Encord's own infrastructure, enabling immediate production use for customers.

Cosmos Reason automates prelabels for physical AI video workflows.

Cosmos Embed makes footage searchable by behavior, turning video into training data globally.

+ INTRUSION DETECTION AND ANNOTATION: A MARKET-DRIVEN CASE FOR BETTER DATA

In a loading bay at 2 a.m., a figure slips through a fence; the moment only becomes a usable alert if the model can recognize it from well-labeled footage.

The bottleneck is training data. The broader video surveillance market is projected to reach USD 147.66 billion by 2030, with a 12.1% CAGR from 2025 to 2030, according to Grand View Research. The fastest-moving element is the models, not the cameras.

Intrusion detection leads revenue in AI deployments because it focuses on rare, high-stakes events where accuracy matters most, underscoring the need for precise annotations and scalable labeling programs.

+ ENCORD UNVEILS E-MM1, A SCALED-UP MULTIMODAL DATASET FOR FRONTIER AI

In October, Encord released E-MM1, the world's largest open-source multimodal AI dataset, combining 107+ million assets across images, video, audio, text and 3D point clouds into a single resource.

As models increasingly fuse multiple modalities, E-MM1 addresses a major bottleneck by offering a large, well-aligned multimodal corpus to accelerate AI development.

A demo on the Encord platform, led by Felix, shows how to explore and curate E-MM1, with an overview of its distinguishing features, design choices, and practical steps for engagement.

++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++",05fa48cd7975bd1ecd4d3476fb8d553e9219a2261a03d61c42d1b1d0eb90503e,ok,,2082,1877,0,week4_lseg_html_v1,True,True
2026-06-14 21:21:58.964,2026-06-14,2026-06-14T00:00:00,2026-06-14T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260614:nNRA0vtjxu:0,newsroom,NS:NEWBIH,"WEEKLY DEVELOPMENTS REVIEW: THINKING MACHINES LAB NEWS THIS PAST WEEK JUN 14, 2026",,"NEWS BITES - PRIVATE COMPANIES (US)

+ THINKING MACHINES LAB [1 News That Matters]

+ THINKING MACHINES LAB EYES $50B VALUATION AMID NVIDIA COLLABORATION

Thinking Machines Lab is setting its sights on a $50 billion valuation, leveraging cutting-edge technology and strategic partnerships. Mira Murati, the former CTO of OpenAI, unveiled the company's vision focused on real-time human interaction facilitated by AI systems with response times of just 200 milliseconds. The announcement was made on 9th June 2026, marking a pivotal moment for the startup, which was launched in 2025 with an initial valuation of $10 billion and recently raised a record $2 billion in seed funding.

The ambitious target is supported by key partnerships, particularly with Nvidia and Google Cloud. Nvidia is supplying its next-generation Vera Rubin chips, which are expected to enhance the performance of Thinking Machines Lab's AI systems. The startup's first product, Tinker, aims to fine-tune open-source AI models while emphasizing the importance of human oversight and collaboration, positioning itself as a viable contender in a landscape dominated by established AI firms.

Investors are closely monitoring Thinking Machines Lab's funding trajectory, especially given the company's rapid growth and innovative approach. The substantial seed funding indicates strong market confidence in its business model and technological capabilities. As the company progresses, its ability to scale and deliver on its promises will be crucial in justifying its lofty valuation aspirations.

In the broader market context, Nvidia recently faced a downgrade from Piper Sandler, which cited potential government scrutiny related to national security and competition concerns. Despite this, demand for Nvidia's AI products remains robust, particularly the Grace Blackwell systems. This backdrop presents both challenges and opportunities for Thinking Machines Lab as it navigates its growth phase.

Meanwhile, other companies in the sector, such as Casey's General Stores and Wealthfront Corporation, have been experiencing varied fortunes. Casey's is set to report its Q2 earnings, with analysts projecting significant growth, while Wealthfront is under investigation for potential securities fraud after a sharp decline in net deposits. These developments further illustrate the dynamic nature of the market in which Thinking Machines Lab is operating, highlighting the importance of strategic partnerships and innovation in driving success.

++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++",fae404e73117f2ec23f1b44ce275dcb7dd3089ca27538706a679ad5bb1d3404e,ok,,2771,2601,0,week4_lseg_html_v1,True,True
2026-06-14 21:21:58.171,2026-06-14,2026-06-14T00:00:00,2026-06-14T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260614:nNRA0vtkub:0,newsroom,NS:NEWBIH,"WEEKLY DEVELOPMENTS REVIEW: SEOUL NATIONAL UNIVERSITY NEWS THIS PAST WEEK JUN 14, 2026",,"NEWS BITES - PRIVATE COMPANIES (US)

+ SEOUL NATIONAL UNIVERSITY [3 News That Matters]

+ NVIDIA CEO JENSEN HUANG EMBRACES K-CULTURE DURING VISIT TO SEOUL NATIONAL UNIVERSITY

NVIDIA CEO Jensen Huang visited Seoul National University to meet with engineering talents, highlighting the potential of the upcoming artificial intelligence revolution. On 8th June 2026, Huang expressed his enthusiasm for the students, stating, ""I am so envious of you graduating at the best possible time."" His visit coincided with the NVIDIA 'Build-a-Claw' event, which drew over 1,000 applications from students eager to design autonomous AI agents.

During his interaction with the students, Huang reiterated his excitement about the transformative era of AI, urging them to harness the amazing technology at their disposal. He noted, ""The entire industry and the world are changing. You, who hold amazing technology in your hands, have a tremendous opportunity to apply and utilize it."" This sentiment reflects NVIDIA's commitment to fostering innovation among the next generation of engineers.

Huang also demonstrated his affinity for South Korea, referencing the global popularity of K-culture, including K-pop and K-dramas. He humorously declared, ""I am now 'K-Jensen.' Please call me K-Jensen next time I visit."" This playful nickname underscores his connection to the country, which he regards as a leader in various technological fields including electronics, mechanical engineering, cloud, and AI.

While discussing the essence of innovation, Huang reflected on the creation of NVIDIA's first-generation AI supercomputer, the DGX-1. He shared a message of perseverance, stating, ""When we built the DGX-1, no one wanted it, and even after creating it, no one wanted it, but we dedicated our lives to building it."" This narrative aimed to inspire students to embody the spirit of an innovator, emphasizing the importance of resilience in the face of challenges.

As a gesture of encouragement, Huang gifted personalized AI supercomputers named 'DGX Spark' with his autograph to the students, along with vouchers for the upcoming 'RTX Spark.' This initiative not only reinforces NVIDIA's commitment to education but also aims to empower the next wave of technological leaders emerging from institutions like Seoul National University.

+ SNU WELCOMES NVIDIA CEO JENSEN HUANG - NEWS - SNU NOW

Jun 08, 2026

NVIDIA CEO Jensen Huang takes a selfie with SNU President Ryu Honglim and students during his visit to SNU

Jensen Huang, founder and CEO of NVIDIA, visited Seoul National University (SNU) on June 8 and met with students participating in ""Build-a-Claw @ SNU,"" an experiential event focused on AI agents. During a 25-minute lightning talk held at the Haedong Advanced Engineering Building, Huang spoke about the opportunities presented by artificial intelligence and encouraged students to pursue innovation in the rapidly evolving AI era.

The event attracted significant interest from students, with registration for the 1,000 available spots reaching capacity within three hours. The venue was filled with students from early in the day. Addressing the audience, Huang noted that AI technology is driving transformative changes across industries and society, creating new opportunities for students to develop and apply emerging technologies. He emphasized Korea's strengths in key technological fields, stating, ""There are not many countries that excel simultaneously in electronics, cloud and mobile technologies, mechanical engineering and manufacturing, and AI capabilities. I envy all of you who are growing and learning in Korea, a country that possesses all of these strengths."" Referring to the global popularity of Korean culture and technology, Huang joked, ""These days, anything with a 'K' in front of it—like K-pop and K-dramas—becomes a hit. Please call me K-Jensen,"" drawing cheers from the audience.

Following the talk, Huang met with SNU President Ryu Honglim. During the meeting, he was presented with an SNU varsity jacket and a historic map from the Kyujanggak Institute for Korean Studies. Wearing the university jacket, Huang later joined students for commemorative photographs.

""Build-a-Claw @ SNU"" was organized by NVIDIA and the Korean developer community for SNU students, developers, and engineers interested in AI technologies. Participants explored the process of installing and building autonomous AI agents using OpenClaw, NVIDIA's open-source framework. Demonstration booths introduced the operating principles and practical applications of AI agents, while students had the opportunity to engage with NVIDIA experts in discussions on technology applications, career development, and collaborative projects.

Meanwhile, Bryan Catanzaro, Vice President of Applied Deep Learning Research at NVIDIA, and Madison Huang, Senior Director of Product and Technical Marketing for NVIDIA's Physical AI Platform, visited SNU in succession in April of this year.

+ SEOUL NATIONAL UNIVERSITY ENHANCES PATIENT EXPERIENCE WITH NEW HOSPITALIZATION SYSTEM

Seoul National University Bundang Hospital has officially launched its data-driven hospitalization management system, known as 'SNUH WARD GUIDE,' aimed at automating bed assignments for patients awaiting admission. This announcement was made on 8th June 2026, with the new system set to significantly enhance operational efficiency within the hospital.

SNUH WARD GUIDE leverages real-time analysis of hospitalization-related data to support inpatient management, bed availability queries, and bed operation monitoring. The system is designed to streamline decision-making processes, ultimately improving both patient convenience and hospital operations by addressing bed management comprehensively.

One of the standout features of the system is its ability to automatically prioritize waiting patients based on a thorough analysis of factors such as each department's waiting time and scheduled surgeries. Previously, hospital staff had to sift through the information of hundreds of patients daily, a process that was time-consuming and prone to human error. With the implementation of SNUH WARD GUIDE, the time taken to notify patients of their admission has been reduced by over 30 minutes.

The system provides real-time updates on available beds, allowing hospitals to search by room grade and ward while also identifying bed shortages quickly. This not only alleviates the communication burden between departments but also enables swift actions like rescheduling treatment timelines, thereby enhancing the overall patient experience.

Jae Hyuk Lee, head of administration at Seoul National University Bundang Hospital, remarked that the introduction of SNUH WARD GUIDE addresses two critical challenges: reducing the time for patient admission notifications and improving bed management efficiency. Yeong Tae Jeon, President of the hospital, highlighted the system's potential to evolve further through the integration of artificial intelligence and big data analytics, promising a more personalized approach to bed management in the future.

++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++",20ecce1bff8ed4f5ff04de8b708fd03b13b69b6885845cb39b4c85da32ba3c81,ok,,7446,7206,0,week4_lseg_html_v1,True,True
2026-06-14 20:22:19.434,2026-06-14,2026-06-14T00:00:00,2026-06-14T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260614:nNRA0vtbnn:0,newsroom,NS:DAILYQ,Best Technology Stocks To Watch Today – June 14th,,"Jun 13, 2026

Micron Technology, Sandisk, and NVIDIA are the three Technology stocks to watch today, according to MarketBeat's stock screener tool. Technology stocks are shares of companies whose primary business involves developing, producing, or selling technology-related products and services, such as software, hardware, semiconductors, cloud computing, and internet services. For stock market investors, these stocks are often associated with faster growth potential, but they can also be more volatile and sensitive to changes in innovation, competition, and market expectations. These companies had the highest dollar trading volume of any Technology stocks within the last several days.

Micron Technology (MU)

Micron Technology, Inc. designs, develops, manufactures, and sells memory and storage products worldwide. The company operates through four segments: Compute and Networking Business Unit, Mobile Business Unit, Embedded Business Unit, and Storage Business Unit. It provides memory and storage technologies comprising dynamic random access memory semiconductor devices with low latency that provide high-speed data retrieval; non-volatile and re-writeable semiconductor storage devices; and non-volatile re-writable semiconductor memory devices that provide fast read speeds under the Micron and Crucial brands, as well as through private labels.

Read Our Latest Research Report on MU

Sandisk (SNDK)

SanDisk Corporation offers flash storage solutions. The Company designs, develops and manufactures data storage solutions in a range of form factors using flash memory, controller, firmware and software technologies. The Company operates through flash memory storage products segment. Its solutions include a range of solid state drives (SSD), embedded products, removable cards, universal serial bus (USB), drives, wireless media drives, digital media players, and wafers and components.

Read Our Latest Research Report on SNDK

NVIDIA (NVDA)

NVIDIA Corporation provides graphics and compute and networking solutions in the United States, Taiwan, China, Hong Kong, and internationally. The Graphics segment offers GeForce GPUs for gaming and PCs, the GeForce NOW game streaming service and related infrastructure, and solutions for gaming platforms; Quadro/NVIDIA RTX GPUs for enterprise workstation graphics; virtual GPU or vGPU software for cloud-based visual and virtual computing; automotive platforms for infotainment systems; and Omniverse software for building and operating metaverse and 3D internet applications.

Read Our Latest Research Report on NVDA

Read More

MarketBeat's Top Five Stocks to Own in June 2026

3 ETFs Giving Ready-Made Access to the Discounted International Small-Cap Space

What to Expect From Q2 Earnings as Tech Strength Broadens

Viasat's Orbiting Profits: Space Force Jackpot?

Robinhood Wants a Bigger Role in IPOsHere's Why It Matters

Alphabet's Most Overlooked Division Just Had a Big Week",24bb5f794a75fbb30dbaebca1c9bbc226fde7a12643c416fa7871cd98c1fd342,ok,,4549,2954,0,week4_lseg_html_v1,True,True
2026-06-15 23:46:44.933,2026-06-15,2026-06-15T00:00:00,2026-06-15T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260615:nNRA0w9jn2:0,newsroom,NS:GURCOM,Nvidia (NVDA) Plans to Raise $20 Billion Through Bond Issuance,,"Jun 15, 2026

On June 15, 2026, Nvidia NVDA announced its entry into the bond market for the first time since the AI boom, aiming to raise at least $20 billion through a new bond issuance. This significant move was disclosed in a filing with the SEC, with some insiders suggesting the final amount could approach $25 billion. Earlier this year, Nvidia indicated it could generate up to $25 billion through unsecured commercial paper.

GF ValueTM verdict: $342.26 vs Current Price $212.46 = 37.9% undervalued

GF ScoreTM: 96/100, indicating strong potential for long-term returns

Key financial signal: Financial Strength ranked 9/10

What's Behind the News?

Nvidia's decision to enter the bond market is a strategic move aimed at raising capital to support its ongoing growth and operational needs. With the explosive demand for its GPUs, particularly in the AI sector, the company is looking to leverage this momentum to enhance its financial position. The funds raised will be utilized for general corporate purposes, including debt repayment and refinancing, which is crucial given the company's current long-term debts of approximately $7.5 billion and short-term debts of about $1 billion.

Nvidia is a leading developer of graphics processing units (GPUs), primarily serving the technology sector, specifically within the semiconductor industry. The company has seen its revenue skyrocket from $27 billion in FY 2022 to an estimated $216 billion in FY 2026, driven by the increasing demand for AI infrastructure. With a market capitalization of approximately $5.15 trillion, Nvidia is positioned as a key player in the tech landscape.

Is NVDA Overvalued or Undervalued?

According to GuruFocus, Nvidia's GF ValueTM is calculated at $342.26, indicating that the stock is currently undervalued by approximately 37.9% at its current price of $212.46. This margin of safety suggests that investors may have an opportunity to purchase shares at a discount relative to their intrinsic value. The company's P/E (TTM) stands at 32.54x, significantly lower than its 5-year median P/E of 60.51x, which further supports the notion of undervaluation. For more details, visit the GF ValueTM page.

What Does NVDA's GF ScoreTM Tell Us?

The GF ScoreTM ranks stocks from 0 to 100 based on five key aspects: Financial Strength, Profitability, Growth, Valuation, and Momentum. Stocks with higher GF ScoreTM values have been found to generate higher long-term returns (backtested 2006-2021).

MetricRating

GF ScoreTM96

Financial Strength9/10

Profitability10/10

Growth10/10

Momentum10/10

Nvidia's strengths lie in its exceptional profitability and growth ranks, both rated at 10/10, indicating robust financial performance and expansion potential. However, its valuation rank of 4/10 suggests that while the company is performing well, its stock may be perceived as overvalued relative to its fundamentals. For more insights, visit the NVDA stock page.

What Are Insiders Doing with NVDA Stock?

In the past three months, insider activity has shown a significant sell-off, with insiders selling shares worth approximately $333 million. This may raise questions about insider confidence in the stock's future performance.

What This Means for Investors

Based on the available data, Nvidia appears to be undervalued according to its GF ValueTM and has a strong GF ScoreTM, indicating solid financial health and growth prospects. However, the significant insider selling may warrant caution for potential investors.

For the complete analysis, visit the NVDA stock page. You can also use the GuruFocus Stock Screener to find similar opportunities.

Frequently Asked Questions

What is NVDA's GF ScoreTM?

Nvidia's GF ScoreTM is 96/100, indicating a strong potential for long-term returns based on its financial metrics.

Is NVDA overvalued or undervalued?

According to GF ValueTM, Nvidia is currently undervalued by approximately 37.9%, with a GF ValueTM of $342.26 compared to its current price of $212.46.

What is NVDA's P/E ratio compared to historical?

Nvidia's P/E (TTM) ratio is 32.54x, which is significantly lower than its 5-year median P/E of 60.51x, suggesting a potential undervaluation relative to its historical performance.

This stock alert was generated using automated technology and GuruFocus financial data to provide readers with timely and accurate market reporting. This content was reviewed by GuruFocus editorial team prior to publication. Please send any questions or comments about this story to [email protected].",79df71492464ae38b4b6bde2963bb72560a7c3bd473b9a9af4f1e3a651ed4187,ok,,6554,4536,0,week4_lseg_html_v1,True,True
